('AUD_TCB_DP_2DOT0_CTRL', '0x651BC', '')
('AUD_TCC_DP_2DOT0_CTRL', '0x652BC', '')
('AUD_TCD_DP_2DOT0_CTRL', '0x653BC', '')
('AUD_PIN_ELD_CP_VLD', '0x650C0', '')
('AUD_HDMI_FIFO_STATUS_RO', '0x650D4', '')
('AUD_TCA_DP_METRICS', '0x650E0', '')
('AUD_TCB_DP_METRICS', '0x651E0', '')
('AUD_TCC_DP_METRICS', '0x652E0', '')
('AUD_TCD_DP_METRICS', '0x653E0', '')
('AUD_FREQ_CNTRL', '0x65900', '')
('AUD_HDA_DMA_REG', '0x65E00', '')
('AUD_HDA_LPIB0_REG', '0x65E04', '')
('AUD_HDA_LPIB1_REG', '0x65E08', '')
('AUD_HDA_LPIB2_REG', '0x65E0C', '')
('AUD_HDA_EXTRA_REG', '0x65E10', '')
('AUD_HDA_LPIB3_REG', '0x65E14', '')
('AUD_DFT_MVAL_REG', '0x65E20', '')
('AUD_DFT_NVAL_REG', '0x65E24', '')
('AUD_DFT_LOAD_REG', '0x65E28', '')
('AUD_TS_CDCLK_M', '0x65EA0', '')
('AUD_TS_CDCLK_N', '0x65EA4', '')
('AUD_CONFIG_BE', '0x65EF0', '')
('AUD_CONFIG_BE_2', '0x65EF4', '')
('AUD_ICOI', '0x65F00', '')
('AUD_IRII', '0x65F04', '')
('AUD_ICS', '0x65F08', '')
('AUD_CHICKENBIT_REG_2', '0x65F0C', '')
('AUD_CHICKENBIT_REG', '0x65F10', '')
('AUD_FPGA_CRC_CTL_A', '0x65F14', '')
('AUD_FPGA_CRC_CTL_B', '0x65F24', '')
('AUD_FPGA_CRC_CTL_C', '0x65F34', '')
('AUD_FPGA_CRC_CTL_D', '0x65F70', '')
('AUD_FPGA_CRC_RESULT_A', '0x65F18', '')
('AUD_FPGA_CRC_RESULT_B', '0x65F28', '')
('AUD_FPGA_CRC_RESULT_C', '0x65F38', '')
('AUD_FPGA_CRC_RESULT_D', '0x65F78', '')
('AUD_CHICKENBIT_REG_3', '0x65F1C', '')
('AUD_DP_DIP_STATUS', '0x65F20', '')
('AUD_DEBUG_RD_2', '0x65F30', '')
('AUD_TCA_M_CTS_RO', '0x65F44', '')
('AUD_TCB_M_CTS_RO', '0x65F54', '')
('AUD_TCC_M_CTS_RO', '0x65F64', '')
('AUD_TCD_M_CTS_RO', '0x65F74', '')
('HDCP_CONF_TCA', '0x66400', '')
('HDCP_CONF_TCB', '0x66500', '')
('HDCP_CONF_TCC', '0x66600', '')
('HDCP_CONF_TCD', '0x66700', '')
('HDCP_ANINIT_TCA', '0x66404', '')
('HDCP_ANINIT_TCB', '0x66504', '')
('HDCP_ANINIT_TCC', '0x66604', '')
('HDCP_ANINIT_TCD', '0x66704', '')
('HDCP_ANLO_TCA', '0x66408', '')
('HDCP_ANLO_TCB', '0x66508', '')
('HDCP_ANLO_TCC', '0x66608', '')
('HDCP_ANLO_TCD', '0x66708', '')
('HDCP_ANHI_TCA', '0x6640C', '')
('HDCP_ANHI_TCB', '0x6650C', '')
('HDCP_ANHI_TCC', '0x6660C', '')
('HDCP_ANHI_TCD', '0x6670C', '')
('HDCP_BKSVLO_TCA', '0x66410', '')
('HDCP_BKSVLO_TCB', '0x66510', '')
('HDCP_BKSVLO_TCC', '0x66610', '')
('HDCP_BKSVLO_TCD', '0x66710', '')
('HDCP_BKSVHI_TCA', '0x66414', '')
('HDCP_BKSVHI_TCB', '0x66514', '')
('HDCP_BKSVHI_TCC', '0x66614', '')
('HDCP_BKSVHI_TCD', '0x66714', '')
('HDCP_RPRIME_TCA', '0x66418', '')
('HDCP_RPRIME_TCB', '0x66518', '')
('HDCP_RPRIME_TCC', '0x66618', '')
('HDCP_RPRIME_TCD', '0x66718', '')
('HDCP_STATUS_TCA', '0x6641C', '')
('HDCP_STATUS_TCB', '0x6651C', '')
('HDCP_STATUS_TCC', '0x6661C', '')
('HDCP_STATUS_TCD', '0x6671C', '')
('HDCP2_AUTH_TCA', '0x66498', '')
('HDCP2_AUTH_TCB', '0x66598', '')
('HDCP2_AUTH_TCC', '0x66698', '')
('HDCP2_AUTH_TCD', '0x66798', '')
('HDCP2_CTL_TCA', '0x664B0', '')
('HDCP2_CTL_TCB', '0x665B0', '')
('HDCP2_CTL_TCC', '0x666B0', '')
('HDCP2_CTL_TCD', '0x667B0', '')
('HDCP2_STATUS_TCA', '0x664B4', '')
('HDCP2_STATUS_TCB', '0x665B4', '')
('HDCP2_STATUS_TCC', '0x666B4', '')
('HDCP2_STATUS_TCD', '0x667B4', '')
('HDCP2_STREAM_STATUS_TCA', '0x664C0', '')
('HDCP2_STREAM_STATUS_TCB', '0x665C0', '')
('HDCP2_STREAM_STATUS_TCC', '0x666C0', '')
('HDCP2_STREAM_STATUS_TCD', '0x667C0', '')
('HDCP_AKSV_LO', '0x66C10', '')
('HDCP_AKSV_HI', '0x66C14', '')
('HDCP_REP_CONTROL', '0x66D00', '')
('HDCP_SHA_VPRIME', '0x66D04', '')
('HDCP_SHA_TEXT', '0x66D18', '')
('HDCP2_AUTH_STREAM_TCA', '0x66F00', '')
('HDCP2_AUTH_STREAM_TCB', '0x66F04', '')
('HDCP2_AUTH_STREAM_TCC', '0x66F08', '')
('HDCP2_AUTH_STREAM_TCD', '0x66F0C', '')
('PS_PWR_GATE_1_A', '0x68160', '')
('PS_PWR_GATE_2_A', '0x68260', '')
('PS_PWR_GATE_1_B', '0x68960', '')
('PS_PWR_GATE_2_B', '0x68A60', '')
('PS_PWR_GATE_1_C', '0x69160', '')
('PS_PWR_GATE_2_C', '0x69260', '')
('PS_PWR_GATE_1_D', '0x69960', '')
('PS_PWR_GATE_2_D', '0x69A60', '')
('PS_WIN_POS_1_A', '0x68170', '')
('PS_WIN_POS_2_A', '0x68270', '')
('PS_WIN_POS_1_B', '0x68970', '')
('PS_WIN_POS_2_B', '0x68A70', '')
('PS_WIN_POS_1_C', '0x69170', '')
('PS_WIN_POS_2_C', '0x69270', '')
('PS_WIN_POS_1_D', '0x69970', '')
('PS_WIN_POS_2_D', '0x69A70', '')
('PS_WIN_SZ_1_A', '0x68174', '')
('PS_WIN_SZ_2_A', '0x68274', '')
('PS_WIN_SZ_1_B', '0x68974', '')
('PS_WIN_SZ_2_B', '0x68A74', '')
('PS_WIN_SZ_1_C', '0x69174', '')
('PS_WIN_SZ_2_C', '0x69274', '')
('PS_WIN_SZ_1_D', '0x69974', '')
('PS_WIN_SZ_2_D', '0x69A74', '')
('PS_CTRL_1_A', '0x68180', '')
('PS_CTRL_2_A', '0x68280', '')
('PS_CTRL_1_B', '0x68980', '')
('PS_CTRL_2_B', '0x68A80', '')
('PS_CTRL_1_C', '0x69180', '')
('PS_CTRL_2_C', '0x69280', '')
('PS_CTRL_1_D', '0x69980', '')
('PS_CTRL_2_D', '0x69A80', '')
('PS_VSCALE_1_A', '0x68184', '')
('PS_VSCALE_2_A', '0x68284', '')
('PS_VSCALE_1_B', '0x68984', '')
('PS_VSCALE_2_B', '0x68A84', '')
('PS_VSCALE_1_C', '0x69184', '')
('PS_VSCALE_2_C', '0x69284', '')
('PS_VSCALE_1_D', '0x69984', '')
('PS_VSCALE_2_D', '0x69A84', '')
('PS_VPHASE_1_A', '0x68188', '')
('PS_VPHASE_2_A', '0x68288', '')
('PS_VPHASE_1_B', '0x68988', '')
('PS_VPHASE_2_B', '0x68A88', '')
('PS_VPHASE_1_C', '0x69188', '')
('PS_VPHASE_2_C', '0x69288', '')
('PS_VPHASE_1_D', '0x69988', '')
('PS_VPHASE_2_D', '0x69A88', '')
('PS_HSCALE_1_A', '0x68190', '')
('PS_HSCALE_2_A', '0x68290', '')
('PS_HSCALE_1_B', '0x68990', '')
('PS_HSCALE_2_B', '0x68A90', '')
('PS_HSCALE_1_C', '0x69190', '')
('PS_HSCALE_2_C', '0x69290', '')
('PS_HSCALE_1_D', '0x69990', '')
('PS_HSCALE_2_D', '0x69A90', '')
('PS_HPHASE_1_A', '0x68194', '')
('PS_HPHASE_2_A', '0x68294', '')
('PS_HPHASE_1_B', '0x68994', '')
('PS_HPHASE_2_B', '0x68A94', '')
('PS_HPHASE_1_C', '0x69194', '')
('PS_HPHASE_2_C', '0x69294', '')
('PS_HPHASE_1_D', '0x69994', '')
('PS_HPHASE_2_D', '0x69A94', '')
('PS_COEF_SET_0_INDEX_1_A', '0x68198', '')
('PS_COEF_SET_1_INDEX_1_A', '0x681A0', '')
('PS_COEF_SET_0_INDEX_2_A', '0x68298', '')
('PS_COEF_SET_1_INDEX_2_A', '0x682A0', '')
('PS_COEF_SET_0_INDEX_1_B', '0x68998', '')
('PS_COEF_SET_1_INDEX_1_B', '0x689A0', '')
('PS_COEF_SET_0_INDEX_2_B', '0x68A98', '')
('PS_COEF_SET_1_INDEX_2_B', '0x68AA0', '')
('PS_COEF_SET_0_INDEX_1_C', '0x69198', '')
('PS_COEF_SET_1_INDEX_1_C', '0x691A0', '')
('PS_COEF_SET_0_INDEX_2_C', '0x69298', '')
('PS_COEF_SET_1_INDEX_2_C', '0x692A0', '')
('PS_COEF_SET_0_INDEX_1_D', '0x69998', '')
('PS_COEF_SET_1_INDEX_1_D', '0x699A0', '')
('PS_COEF_SET_0_INDEX_2_D', '0x69A98', '')
('PS_COEF_SET_1_INDEX_2_D', '0x69AA0', '')
('PS_COEF_SET_0_DATA_1_A', '0x6819C', '')
('PS_COEF_SET_1_DATA_1_A', '0x681A4', '')
('PS_COEF_SET_0_DATA_2_A', '0x6829C', '')
('PS_COEF_SET_1_DATA_2_A', '0x682A4', '')
('PS_COEF_SET_0_DATA_1_B', '0x6899C', '')
('PS_COEF_SET_1_DATA_1_B', '0x689A4', '')
('PS_COEF_SET_0_DATA_2_B', '0x68A9C', '')
('PS_COEF_SET_1_DATA_2_B', '0x68AA4', '')
('PS_COEF_SET_0_DATA_1_C', '0x6919C', '')
('PS_COEF_SET_1_DATA_1_C', '0x691A4', '')
('PS_COEF_SET_0_DATA_2_C', '0x6929C', '')
('PS_COEF_SET_1_DATA_2_C', '0x692A4', '')
('PS_COEF_SET_0_DATA_1_D', '0x6999C', '')
('PS_COEF_SET_1_DATA_1_D', '0x699A4', '')
('PS_COEF_SET_0_DATA_2_D', '0x69A9C', '')
('PS_COEF_SET_1_DATA_2_D', '0x69AA4', '')
('PS_ECC_STAT_1_A', '0x681D0', '')
('PS_ECC_STAT_2_A', '0x682D0', '')
('PS_ECC_STAT_1_B', '0x689D0', '')
('PS_ECC_STAT_2_B', '0x68AD0', '')
('PS_ECC_STAT_1_C', '0x691D0', '')
('PS_ECC_STAT_2_C', '0x692D0', '')
('PS_ECC_STAT_1_D', '0x699D0', '')
('PS_ECC_STAT_2_D', '0x69AD0', '')
('TRANS_CMTG_CTL_CMTG', '0x6FA88', '')
('TRANS_CMTG_CHICKEN_CMTG', '0x6FA90', '')
('PIPE_SCANLINE_A', '0x70000', '')
('PIPE_SCANLINE_B', '0x71000', '')
('PIPE_SCANLINE_C', '0x72000', '')
('PIPE_SCANLINE_D', '0x73000', '')
('TRANS_CONF_A', '0x70008', '')
('TRANS_CONF_B', '0x71008', '')
('TRANS_CONF_C', '0x72008', '')
('TRANS_CONF_D', '0x73008', '')
('TRANS_STEREO3D_CTL_A', '0x70020', '')
('TRANS_STEREO3D_CTL_B', '0x71020', '')
('TRANS_STEREO3D_CTL_C', '0x72020', '')
('TRANS_STEREO3D_CTL_D', '0x73020', '')
('PIPE_ARB_CTL_A', '0x70028', '')
('PIPE_ARB_CTL_B', '0x71028', '')
('PIPE_ARB_CTL_C', '0x72028', '')
('PIPE_ARB_CTL_D', '0x73028', '')
('PIPE_BOTTOM_COLOR_A', '0x70034', '')
('PIPE_BOTTOM_COLOR_B', '0x71034', '')
('PIPE_BOTTOM_COLOR_C', '0x72034', '')
('PIPE_BOTTOM_COLOR_D', '0x73034', '')
('PIPE_CHICKEN_A', '0x70038', '')
('PIPE_CHICKEN_B', '0x71038', '')
('PIPE_CHICKEN_C', '0x72038', '')
('PIPE_CHICKEN_D', '0x73038', '')
('PIPE_MBUS_DBOX_CTL_A', '0x7003C', '')
('PIPE_MBUS_DBOX_CTL_B', '0x7103C', '')
('PIPE_MBUS_DBOX_CTL_C', '0x7203C', '')
('PIPE_MBUS_DBOX_CTL_D', '0x7303C', '')
('PIPE_FRMCNT_A', '0x70040', '')
('PIPE_FRMCNT_B', '0x71040', '')
('PIPE_FRMCNT_C', '0x72040', '')
('PIPE_FRMCNT_D', '0x73040', '')
('PIPE_FLIPCNT_A', '0x70044', '')
('PIPE_FLIPCNT_B', '0x71044', '')
('PIPE_FLIPCNT_C', '0x72044', '')
('PIPE_FLIPCNT_D', '0x73044', '')
('PIPE_FRMTMSTMP_A', '0x70048', '')
('PIPE_FRMTMSTMP_B', '0x71048', '')
('PIPE_FRMTMSTMP_C', '0x72048', '')
('PIPE_FRMTMSTMP_D', '0x73048', '')
('PIPE_FLIPTMSTMP_A', '0x7004C', '')
('PIPE_FLIPTMSTMP_B', '0x7104C', '')
('PIPE_FLIPTMSTMP_C', '0x7204C', '')
('PIPE_FLIPTMSTMP_D', '0x7304C', '')
('PIPE_FLIPDONETMSTMP_A', '0x70054', '')
('PIPE_FLIPDONETMSTMP_B', '0x71054', '')
('PIPE_FLIPDONETMSTMP_C', '0x72054', '')
('PIPE_FLIPDONETMSTMP_D', '0x73054', '')
('PIPE_STATUS_A', '0x70058', '')
('PIPE_STATUS_B', '0x71058', '')
('PIPE_STATUS_C', '0x72058', '')
('PIPE_STATUS_D', '0x73058', '')
('CUR_CTL_A', '0x70080', '')
('SEL_FETCH_CUR_CTL_A', '0x70880', '')
('CUR_CTL_B', '0x71080', '')
('SEL_FETCH_CUR_CTL_B', '0x71880', '')
('CUR_CTL_C', '0x72080', '')
('SEL_FETCH_CUR_CTL_C', '0x72880', '')
('CUR_CTL_D', '0x73080', '')
('SEL_FETCH_CUR_CTL_D', '0x73880', '')
('CUR_BASE_A', '0x70084', '')
('CUR_BASE_B', '0x71084', '')
('CUR_BASE_C', '0x72084', '')
('CUR_BASE_D', '0x73084', '')
('CUR_POS_A', '0x70088', '')
('CUR_POS_B', '0x71088', '')
('CUR_POS_C', '0x72088', '')
('CUR_POS_D', '0x73088', '')
('CUR_FBC_CTL_A', '0x700A0', '')
('CUR_FBC_CTL_B', '0x710A0', '')
('CUR_FBC_CTL_C', '0x720A0', '')
('CUR_FBC_CTL_D', '0x730A0', '')
('CUR_SURFLIVE_A', '0x700AC', '')
('CUR_SURFLIVE_B', '0x710AC', '')
('CUR_SURFLIVE_C', '0x720AC', '')
('CUR_SURFLIVE_D', '0x730AC', '')
('CUR_PRE_CSC_GAMMA_INDEX_A', '0x700B0', '')
('CUR_PRE_CSC_GAMMA_INDEX_B', '0x710B0', '')
('CUR_PRE_CSC_GAMMA_INDEX_C', '0x720B0', '')
('CUR_PRE_CSC_GAMMA_INDEX_D', '0x730B0', '')
('CUR_PRE_CSC_GAMMA_DATA_A', '0x700B4', '')
('CUR_PRE_CSC_GAMMA_DATA_B', '0x710B4', '')
('CUR_PRE_CSC_GAMMA_DATA_C', '0x720B4', '')
('CUR_PRE_CSC_GAMMA_DATA_D', '0x730B4', '')
('CUR_WM_0_A', '0x70140', '')
('CUR_WM_1_A', '0x70144', '')
('CUR_WM_2_A', '0x70148', '')
('CUR_WM_3_A', '0x7014C', '')
('CUR_WM_4_A', '0x70150', '')
('CUR_WM_5_A', '0x70154', '')
('CUR_WM_SAGV_A', '0x70158', '')
('CUR_WM_SAGV_TRANS_A', '0x7015C', '')
('CUR_WM_TRANS_A', '0x70168', '')
('PLANE_WM_0_1_A', '0x70240', '')
('PLANE_WM_1_1_A', '0x70244', '')
('PLANE_WM_2_1_A', '0x70248', '')
('PLANE_WM_3_1_A', '0x7024C', '')
('PLANE_WM_4_1_A', '0x70250', '')
('PLANE_WM_5_1_A', '0x70254', '')
('PLANE_WM_SAGV_1_A', '0x70258', '')
('PLANE_WM_SAGV_TRANS_1_A', '0x7025C', '')
('PLANE_WM_TRANS_1_A', '0x70268', '')
('PLANE_WM_0_2_A', '0x70340', '')
('PLANE_WM_1_2_A', '0x70344', '')
('PLANE_WM_2_2_A', '0x70348', '')
('PLANE_WM_3_2_A', '0x7034C', '')
('PLANE_WM_4_2_A', '0x70350', '')
('PLANE_WM_5_2_A', '0x70354', '')
('PLANE_WM_SAGV_2_A', '0x70358', '')
('PLANE_WM_SAGV_TRANS_2_A', '0x7035C', '')
('PLANE_WM_TRANS_2_A', '0x70368', '')
('PLANE_WM_0_3_A', '0x70440', '')
('PLANE_WM_1_3_A', '0x70444', '')
('PLANE_WM_2_3_A', '0x70448', '')
('PLANE_WM_3_3_A', '0x7044C', '')
('PLANE_WM_4_3_A', '0x70450', '')
('PLANE_WM_5_3_A', '0x70454', '')
('PLANE_WM_SAGV_3_A', '0x70458', '')
('PLANE_WM_SAGV_TRANS_3_A', '0x7045C', '')
('PLANE_WM_TRANS_3_A', '0x70468', '')
('PLANE_WM_0_4_A', '0x70540', '')
('PLANE_WM_1_4_A', '0x70544', '')
('PLANE_WM_2_4_A', '0x70548', '')
('PLANE_WM_3_4_A', '0x7054C', '')
('PLANE_WM_4_4_A', '0x70550', '')
('PLANE_WM_5_4_A', '0x70554', '')
('PLANE_WM_SAGV_4_A', '0x70558', '')
('PLANE_WM_SAGV_TRANS_4_A', '0x7055C', '')
('PLANE_WM_TRANS_4_A', '0x70568', '')
('PLANE_WM_0_5_A', '0x70640', '')
('PLANE_WM_1_5_A', '0x70644', '')
('PLANE_WM_2_5_A', '0x70648', '')
('PLANE_WM_3_5_A', '0x7064C', '')
('PLANE_WM_4_5_A', '0x70650', '')
('PLANE_WM_5_5_A', '0x70654', '')
('PLANE_WM_SAGV_5_A', '0x70658', '')
('PLANE_WM_SAGV_TRANS_5_A', '0x7065C', '')
('PLANE_WM_TRANS_5_A', '0x70668', '')
('CUR_WM_0_B', '0x71140', '')
('CUR_WM_1_B', '0x71144', '')
('CUR_WM_2_B', '0x71148', '')
('CUR_WM_3_B', '0x7114C', '')
('CUR_WM_4_B', '0x71150', '')
('CUR_WM_5_B', '0x71154', '')
('CUR_WM_SAGV_B', '0x71158', '')
('CUR_WM_SAGV_TRANS_B', '0x7115C', '')
('CUR_WM_TRANS_B', '0x71168', '')
('PLANE_WM_0_1_B', '0x71240', '')
('PLANE_WM_1_1_B', '0x71244', '')
('PLANE_WM_2_1_B', '0x71248', '')
('PLANE_WM_3_1_B', '0x7124C', '')
('PLANE_WM_4_1_B', '0x71250', '')
('PLANE_WM_5_1_B', '0x71254', '')
('PLANE_WM_SAGV_1_B', '0x71258', '')
('PLANE_WM_SAGV_TRANS_1_B', '0x7125C', '')
('PLANE_WM_TRANS_1_B', '0x71268', '')
('PLANE_WM_0_2_B', '0x71340', '')
('PLANE_WM_1_2_B', '0x71344', '')
('PLANE_WM_2_2_B', '0x71348', '')
('PLANE_WM_3_2_B', '0x7134C', '')
('PLANE_WM_4_2_B', '0x71350', '')
('PLANE_WM_5_2_B', '0x71354', '')
('PLANE_WM_SAGV_2_B', '0x71358', '')
('PLANE_WM_SAGV_TRANS_2_B', '0x7135C', '')
('PLANE_WM_TRANS_2_B', '0x71368', '')
('PLANE_WM_0_3_B', '0x71440', '')
('PLANE_WM_1_3_B', '0x71444', '')
('PLANE_WM_2_3_B', '0x71448', '')
('PLANE_WM_3_3_B', '0x7144C', '')
('PLANE_WM_4_3_B', '0x71450', '')
('PLANE_WM_5_3_B', '0x71454', '')
('PLANE_WM_SAGV_3_B', '0x71458', '')
('PLANE_WM_SAGV_TRANS_3_B', '0x7145C', '')
('PLANE_WM_TRANS_3_B', '0x71468', '')
('PLANE_WM_0_4_B', '0x71540', '')
('PLANE_WM_1_4_B', '0x71544', '')
('PLANE_WM_2_4_B', '0x71548', '')
('PLANE_WM_3_4_B', '0x7154C', '')
('PLANE_WM_4_4_B', '0x71550', '')
('PLANE_WM_5_4_B', '0x71554', '')
('PLANE_WM_SAGV_4_B', '0x71558', '')
('PLANE_WM_SAGV_TRANS_4_B', '0x7155C', '')
('PLANE_WM_TRANS_4_B', '0x71568', '')
('PLANE_WM_0_5_B', '0x71640', '')
('PLANE_WM_1_5_B', '0x71644', '')
('PLANE_WM_2_5_B', '0x71648', '')
('PLANE_WM_3_5_B', '0x7164C', '')
('PLANE_WM_4_5_B', '0x71650', '')
('PLANE_WM_5_5_B', '0x71654', '')
('PLANE_WM_SAGV_5_B', '0x71658', '')
('PLANE_WM_SAGV_TRANS_5_B', '0x7165C', '')
('PLANE_WM_TRANS_5_B', '0x71668', '')
('CUR_WM_0_C', '0x72140', '')
('CUR_WM_1_C', '0x72144', '')
('CUR_WM_2_C', '0x72148', '')
('CUR_WM_3_C', '0x7214C', '')
('CUR_WM_4_C', '0x72150', '')
('CUR_WM_5_C', '0x72154', '')
('CUR_WM_SAGV_C', '0x72158', '')
('CUR_WM_SAGV_TRANS_C', '0x7215C', '')
('CUR_WM_TRANS_C', '0x72168', '')
('PLANE_WM_0_1_C', '0x72240', '')
('PLANE_WM_1_1_C', '0x72244', '')
('PLANE_WM_2_1_C', '0x72248', '')
('PLANE_WM_3_1_C', '0x7224C', '')
('PLANE_WM_4_1_C', '0x72250', '')
('PLANE_WM_5_1_C', '0x72254', '')
('PLANE_WM_SAGV_1_C', '0x72258', '')
('PLANE_WM_SAGV_TRANS_1_C', '0x7225C', '')
('PLANE_WM_TRANS_1_C', '0x72268', '')
('PLANE_WM_0_2_C', '0x72340', '')
('PLANE_WM_1_2_C', '0x72344', '')
('PLANE_WM_2_2_C', '0x72348', '')
('PLANE_WM_3_2_C', '0x7234C', '')
('PLANE_WM_4_2_C', '0x72350', '')
('PLANE_WM_5_2_C', '0x72354', '')
('PLANE_WM_SAGV_2_C', '0x72358', '')
('PLANE_WM_SAGV_TRANS_2_C', '0x7235C', '')
('PLANE_WM_TRANS_2_C', '0x72368', '')
('PLANE_WM_0_3_C', '0x72440', '')
('PLANE_WM_1_3_C', '0x72444', '')
('PLANE_WM_2_3_C', '0x72448', '')
('PLANE_WM_3_3_C', '0x7244C', '')
('PLANE_WM_4_3_C', '0x72450', '')
('PLANE_WM_5_3_C', '0x72454', '')
('PLANE_WM_SAGV_3_C', '0x72458', '')
('PLANE_WM_SAGV_TRANS_3_C', '0x7245C', '')
('PLANE_WM_TRANS_3_C', '0x72468', '')
('PLANE_WM_0_4_C', '0x72540', '')
('PLANE_WM_1_4_C', '0x72544', '')
('PLANE_WM_2_4_C', '0x72548', '')
('PLANE_WM_3_4_C', '0x7254C', '')
('PLANE_WM_4_4_C', '0x72550', '')
('PLANE_WM_5_4_C', '0x72554', '')
('PLANE_WM_SAGV_4_C', '0x72558', '')
('PLANE_WM_SAGV_TRANS_4_C', '0x7255C', '')
('PLANE_WM_TRANS_4_C', '0x72568', '')
('PLANE_WM_0_5_C', '0x72640', '')
('PLANE_WM_1_5_C', '0x72644', '')
('PLANE_WM_2_5_C', '0x72648', '')
('PLANE_WM_3_5_C', '0x7264C', '')
('PLANE_WM_4_5_C', '0x72650', '')
('PLANE_WM_5_5_C', '0x72654', '')
('PLANE_WM_SAGV_5_C', '0x72658', '')
('PLANE_WM_SAGV_TRANS_5_C', '0x7265C', '')
('PLANE_WM_TRANS_5_C', '0x72668', '')
('CUR_WM_0_D', '0x73140', '')
('CUR_WM_1_D', '0x73144', '')
('CUR_WM_2_D', '0x73148', '')
('CUR_WM_3_D', '0x7314C', '')
('CUR_WM_4_D', '0x73150', '')
('CUR_WM_5_D', '0x73154', '')
('CUR_WM_SAGV_D', '0x73158', '')
('CUR_WM_SAGV_TRANS_D', '0x7315C', '')
('CUR_WM_TRANS_D', '0x73168', '')
('PLANE_WM_0_1_D', '0x73240', '')
('PLANE_WM_1_1_D', '0x73244', '')
('PLANE_WM_2_1_D', '0x73248', '')
('PLANE_WM_3_1_D', '0x7324C', '')
('PLANE_WM_4_1_D', '0x73250', '')
('PLANE_WM_5_1_D', '0x73254', '')
('PLANE_WM_SAGV_1_D', '0x73258', '')
('PLANE_WM_SAGV_TRANS_1_D', '0x7325C', '')
('PLANE_WM_TRANS_1_D', '0x73268', '')
('PLANE_WM_0_2_D', '0x73340', '')
('PLANE_WM_1_2_D', '0x73344', '')
('PLANE_WM_2_2_D', '0x73348', '')
('PLANE_WM_3_2_D', '0x7334C', '')
('PLANE_WM_4_2_D', '0x73350', '')
('PLANE_WM_5_2_D', '0x73354', '')
('PLANE_WM_SAGV_2_D', '0x73358', '')
('PLANE_WM_SAGV_TRANS_2_D', '0x7335C', '')
('PLANE_WM_TRANS_2_D', '0x73368', '')
('PLANE_WM_0_3_D', '0x73440', '')
('PLANE_WM_1_3_D', '0x73444', '')
('PLANE_WM_2_3_D', '0x73448', '')
('PLANE_WM_3_3_D', '0x7344C', '')
('PLANE_WM_4_3_D', '0x73450', '')
('PLANE_WM_5_3_D', '0x73454', '')
('PLANE_WM_SAGV_3_D', '0x73458', '')
('PLANE_WM_SAGV_TRANS_3_D', '0x7345C', '')
('PLANE_WM_TRANS_3_D', '0x73468', '')
('PLANE_WM_0_4_D', '0x73540', '')
('PLANE_WM_1_4_D', '0x73544', '')
('PLANE_WM_2_4_D', '0x73548', '')
('PLANE_WM_3_4_D', '0x7354C', '')
('PLANE_WM_4_4_D', '0x73550', '')
('PLANE_WM_5_4_D', '0x73554', '')
('PLANE_WM_SAGV_4_D', '0x73558', '')
('PLANE_WM_SAGV_TRANS_4_D', '0x7355C', '')
('PLANE_WM_TRANS_4_D', '0x73568', '')
('PLANE_WM_0_5_D', '0x73640', '')
('PLANE_WM_1_5_D', '0x73644', '')
('PLANE_WM_2_5_D', '0x73648', '')
('PLANE_WM_3_5_D', '0x7364C', '')
('PLANE_WM_4_5_D', '0x73650', '')
('PLANE_WM_5_5_D', '0x73654', '')
('PLANE_WM_SAGV_5_D', '0x73658', '')
('PLANE_WM_SAGV_TRANS_5_D', '0x7365C', '')
('PLANE_WM_TRANS_5_D', '0x73668', '')
('CUR_BUF_CFG_A', '0x7017C', '')
('PLANE_BUF_CFG_1_A', '0x7027C', '')
('PLANE_BUF_CFG_2_A', '0x7037C', '')
('PLANE_BUF_CFG_3_A', '0x7047C', '')
('PLANE_BUF_CFG_4_A', '0x7057C', '')
('PLANE_BUF_CFG_5_A', '0x7067C', '')
('CUR_BUF_CFG_B', '0x7117C', '')
('PLANE_BUF_CFG_1_B', '0x7127C', '')
('PLANE_BUF_CFG_2_B', '0x7137C', '')
('PLANE_BUF_CFG_3_B', '0x7147C', '')
('PLANE_BUF_CFG_4_B', '0x7157C', '')
('PLANE_BUF_CFG_5_B', '0x7167C', '')
('CUR_BUF_CFG_C', '0x7217C', '')
('PLANE_BUF_CFG_1_C', '0x7227C', '')
('PLANE_BUF_CFG_2_C', '0x7237C', '')
('PLANE_BUF_CFG_3_C', '0x7247C', '')
('PLANE_BUF_CFG_4_C', '0x7257C', '')
('PLANE_BUF_CFG_5_C', '0x7267C', '')
('CUR_BUF_CFG_D', '0x7317C', '')
('PLANE_BUF_CFG_1_D', '0x7327C', '')
('PLANE_BUF_CFG_2_D', '0x7337C', '')
('PLANE_BUF_CFG_3_D', '0x7347C', '')
('PLANE_BUF_CFG_4_D', '0x7357C', '')
('PLANE_BUF_CFG_5_D', '0x7367C', '')
('PLANE_CTL_1_A', '0x70180', '')
('PLANE_CTL_2_A', '0x70280', '')
('PLANE_CTL_3_A', '0x70380', '')
('PLANE_CTL_4_A', '0x70480', '')
('PLANE_CTL_5_A', '0x70580', '')
('PLANE_CTL_1_B', '0x71180', '')
('PLANE_CTL_2_B', '0x71280', '')
('PLANE_CTL_3_B', '0x71380', '')
